compound,heusler_type,mp_id,formula,formation_energy,absolute_energy,band_gap,fermi_energy,bulk_modulus,poisson_ratio,Nv
Co2FeSb,full,mp-2216303,MgFe3Co2Sb(PO4)6,-2.276068294942084,-7.594542317027027,1.6864999999999997,2.24973809,,,31
Co2FeSb,full,mp-1234239,MgFe3Co2Sb(PO4)6,-2.2258951608880295,-7.544369182972972,0.0,2.4341681,,,31
Co2FeSb,full,mp-2216000,MgFe3Co2Sb(PO4)6,-2.21010293142857,-7.528576953513513,0.0,3.30817715,,,31
Co2FeAs,full,mp-998974,TiFeCoAs,-0.36153024520833377,-7.403793365,0.0,8.13994071,187.342,0.371,31
Co2FeAs,full,mp-675526,FeCoAs,-0.12042472472222225,-6.878278212222223,0.0,7.0888007,,,31
Co2FeAs,full,mp-1066006,VFeCoAs,-0.09063114187500076,-7.429997775,0.0,7.99690028,,,31
Co2FeP ,full,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,31
Co2FeP ,full,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,31
Co2FeP ,full,mp-759846,Li3MnFeCo(PO4)3,-2.461936043421886,-7.5174506657142866,1.8256000000000001,4.85494986,,,31
Co2CrAl,full,mp-10883,AlCrCo2,-0.22062925874999806,-12.289105003749999,0.0,7.02384325,199.303,0.292,27
Co2CrAl,full,mp-1228949,Al2CrFeCo4,-0.2920568399999999,-7.0605427425,0.0,6.94851754,,,27
Co2CrSi,full,mp-1213726,CrFeCoSi,-0.26834161249999866,-7.938792469999999,0.0,8.37528824,,,28
Co2CrSi,full,mp-1095673,CrCoSi,-0.24880192527777942,-12.60924796361111,0.0,7.97811093,,,28
Co2CrSi,full,mp-1221846,Mn4Cr(Co2Si)5,-0.40023366108620734,-7.638326960500001,0.0,7.90652143,,,28
Co2CrGe,full,mp-1183740,CrCo2Ge,-0.11422048125000028,-7.2499476725,0.0,7.45453407,,,28
Co2CrGe,full,mp-10394,CrCoGe,-0.07916975833333358,-7.215667106666667,0.0,7.5312468,183.828,0.322,28
Co2CrGe,full,mp-1222067,Mn4Cr(Co2Ge)5,-0.22292983133620653,-7.260450586999999,0.0,6.36471465,,,28
Co2CrGa,full,mp-567981,CrGaCo2,-0.07622638124999881,-13.322371531249999,0.0,5.90754892,199.836,0.327,27
Co2CrGa,full,mp-1226165,Cr12Ga2(CoS8)3,-0.9210596318292676,-6.838465521219513,0.0,4.81269196,,,27
Co2CrGa,full,mp-1226347,CrGa3(CoSe4)2,-0.5635476736607136,-4.918652016428571,0.0,2.97853987,,,27
Co2CrSn,full,mp-778219,Li4Cr3Co3(SnO8)2,-1.969554920833333,-7.157070896071429,0.0,3.65749089,,,28
Co2CrSn,full,mp-1177516,Li4Cr3Co3(SnO8)2,-1.9477848894047614,-7.135300864642857,0.07759999999999989,2.76651176,,,28
Co2CrSn,full,mp-774701,Li4Cr3Co2Sn3O16,-1.965901049940476,-7.0418511371428565,0.0867,3.34066603,,,28
Co2CrIn,full,mp-1226318,Cr3In(CoS4)2,-0.7661046604761899,-6.4155350985714295,0.0,4.82156505,,,27
Co2CrIn,full,mp-1226298,CrInCoS4,-0.7245873680952377,-5.881598254285715,0.0,4.94870372,,,27
Co2CrIn,full,mp-16735,CrInCo2,0.1976137877083346,-15.832484969791665,0.0,7.4804662,169.302,0.341,27
Co2CrSb,full,mp-1018082,CrCo2Sb,0.07108677958333232,-16.74094331541667,0.0,8.46626634,173.777,0.295,29
Co2CrSb,full,mp-1226307,CrCo4SbO8,-1.6675647385714285,-7.519980836428571,0.9511000000000003,4.25540112,,,29
Co2CrSb,full,mp-757879,Cr3Co3(SbO8)2,-1.6164263941666672,-7.360327002916667,0.0,3.4472296,,,29
Co2CrAs,full,mp-1206397,CrCoAs,-0.2284141480555522,-14.56678231722222,0.0,7.14405663,,,29
Co2CrAs,full,mp-1008277,CrCo2As,-0.038139368124998185,-14.100473277499999,0.0,7.40768899,187.113,0.32,29
Co2CrAs,full,mp-694249,Cr3Co2As2(CO)20,-0.7451330297872336,-7.898001225851063,1.7069999999999999,-0.63325998,,,29
Co2CrP,full,mp-757284,Mn3CrCo2(PO4)6,-2.28545116504584,-7.917481645,0.0,2.02008157,,,29
Co2CrP,full,mp-776777,Li4CrCo2Ni3(PO4)6,-2.275351350029762,-7.281430172750001,2.9872,1.77947624,,,29
Co2CrP,full,mp-757257,Li4CrCo3(PO4)4,-2.413452291496598,-7.398705961428571,0.8765000000000001,4.13416871,,,29
Co2TiAl,full,mp-5407,TiAlCo2,-0.6043146191666668,-12.13889402,0.0,7.10381391,179.963,0.268,25
Co2TiAl,full,mp-1064228,Ti2AlCo,-0.2545813473333354,-11.715042219,0.0,6.76398172,,,25
Co2TiAl,full,mp-1217016,TiAlCo2,-0.5175928941666683,-12.052172295000002,0.0,7.18764377,,,25
Co2TiSi,full,mp-21306,TiCoSi,-0.7580421472222246,-12.406626393333333,0.0,7.58037489,185.534,0.27,26
Co2TiSi,full,mp-3657,TiCo2Si,-0.692858332916666,-12.7378543,0.0,8.10358595,206.714,0.297,26
Co2TiSi,full,mp-998971,TiFeCoSi,-0.6316283083333332,-7.8626903025,0.0,8.3658391,215.232,0.316,26
Co2TiGe,full,mp-1217400,Ti2Co3Ge,-0.2636691636111112,-7.232712838333334,0.0,5.30305446,,,26
Co2TiGe,full,mp-1018012,TiFeCoGe,-0.46164263208333356,-7.4921320825,0.0,7.8080298,197.425,0.336,26
Co2TiGe,full,mp-22769,TiCoGe,-0.5876720527777779,-7.1383175833333325,0.0,7.06730489,168.613,0.303,26
Co2TiGa,full,mp-20145,TiGaCo2,-0.5151813052083334,-6.812786675,0.0,6.15223046,182.718,0.293,25
Co2TiGa,full,mp-1217174,Ti8GaCo4Si3,-0.3195607433854173,-7.25716406375,0.0,7.28687123,,,25
Co2TiGa,full,mp-999054,Ti2GaCo,-0.2643024660416673,-6.75242666,0.0,6.01096825,138.266,0.33,25
Co2TiSn,full,mp-20453,TiCoSn,0.3071877572222223,-6.038972439999999,0.0,5.99948747,78.539,0.513,26
Co2TiSn,full,mp-1216996,TiCo2Sn,-0.2239222195833337,-6.7668965475,0.0,8.26332839,,,26
Co2TiSn,full,mp-1216949,TiCoSn,-0.3161090561111119,-6.662269253333334,0.0,6.78261442,,,26
Co2TiIn,full,mp-999046,Ti2InCo,-0.052417220833334,-6.473310845,0.0,7.42583012,,,25
Co2TiIn,full,mp-1217480,Ti8InCo3NiSn3,-0.1570365480208329,-6.727799815625,0.0,7.82522491,,,25
Co2TiIn,full,mp-1018043,Ti2InCo,-0.07175955833333347,-6.4926531825,0.0,7.11028213,,,25
Co2TiSb,full,mp-759100,Ti3Co2Sb(PO4)6,-2.640629530496031,-8.013670675555556,0.0,3.23608969,,,27
Co2TiSb,full,mp-998973,TiFeCoSb,-0.3517762133333333,-7.25875901,0.0,8.91973031,170.979,0.323,27
Co2TiSb,full,mp-5967,TiCoSb,-0.6587187822222234,-17.95148674,1.0431999999999997,7.3977234,141.018,0.276,27
Co2TiAs,full,mp-961700,TiCoAs,-0.1457170144444445,-6.70002642,0.0,5.32355923,74.991,0.652,27
Co2TiAs,full,mp-998974,TiFeCoAs,-0.36153024520833377,-7.403793365,0.0,8.13994071,187.342,0.371,27
Co2TiAs,full,mp-732284,Li2Ti4Co(AsO5)4,-2.4567174959677422,-7.626362499193549,2.7286,1.47105488,,,27
Co2TiP,full,mp-770585,Li2TiCo3(PO4)6,-2.2828859207738086,-7.406795876388888,0.0,0.57061929,,,27
Co2TiP,full,mp-1044256,TiZnCo(PO4)3,-2.4959660229034384,-7.6049792225,1.0791000000000002,1.31127375,,,27
Co2TiP,full,mp-1102138,TiCoP,-1.1224449157142875,-12.847133067500002,0.0,8.68341051,,,27
Co2TiB,full,mp-1217061,TiCo3(BO4)2,-2.301865727261905,-8.178482548571429,1.4874,3.20634634,,,25
Co2TiB,full,mp-504617,Ti3Co5B2,-0.5435433698333384,-7.814777689000001,0.0,6.64104559,,,25
Co2TiB,full,mp-1193707,Ti2(Co7B2)3,-0.27734533247126947,-7.369382773103449,0.0,6.06723505,,,25
Co2VAl,full,mp-1008530,AlVFeCo,-0.3942140649999999,-7.5024440225,0.0,7.29932501,204.053,0.321,26
Co2VAl,full,mp-4955,AlVCo2,-0.44793970249999937,-12.2704737825,0.0,7.01778873,195.177,0.279,26
Co2VAl,full,mp-1228974,AlVCo,-0.11077845333333158,-11.462746849999997,0.0,7.08816253,,,26
Co2VSi,full,mp-20586,VCo2Si,-0.38121340276041593,-12.714164049010417,0.0,8.38538849,216.418,0.31,27
Co2VSi,full,mp-21371,VCoSi,-0.5443772966666695,-12.576901115,0.0,7.71164416,216.773,0.277,27
Co2VSi,full,mp-1221599,MnV(Co2Si)2,-0.4188975497413798,-7.6226755875,0.0,8.15936838,,,27
Co2VGe,full,mp-865465,VCo2Ge,-0.2327124612500011,-7.2261543025,0.0,6.74955103,197.789,0.318,27
Co2VGe,full,mp-1063914,VFeCoGe,-0.25128076624999984,-7.57887373,0.0,7.59230954,,,27
Co2VGe,full,mp-1103555,VCoGe,-0.3113451033333341,-7.249762343333334,0.0,5.90122539,,,27
Co2VGa,full,mp-1190398,MnVGaCo,-0.3008021957327589,-7.402660721875,0.0,6.17859307,,,26
Co2VGa,full,mp-22790,VGaCo2,-0.3272709574999997,-13.3274744425,0.0,6.00999522,199.274,0.307,26
Co2VGa,full,mp-1066581,VGaFeCo,-0.2710866093750006,-7.199946615,0.0,6.27583557,,,26
Co2VSn,full,mp-21469,VCo2Sn,-0.07959901875000064,-6.91967686,0.0,8.47176094,178.311,0.324,27
Co2VSn,full,mp-1018119,VCoSn,0.4650513416666655,-6.2772468733333335,0.0,6.40433844,105.185,0.873,27
Co2VSn,full,mp-1234442,MgV3CoSn2(PO4)6,-2.3982727768339758,-7.678865186216216,0.025399999999999867,2.17358751,,,27
Co2VSb,full,mp-1066862,VFeCoSb,-0.0638935974999999,-7.2679799075,0.0,9.05727655,,,28
Co2VSb,full,mp-1216413,VCoSb,0.3385867019444433,-17.338120828055555,0.0,8.73214801,,,28
Co2VSb,full,mp-4076,VCoSb,-0.18939748999999986,-17.86610502,0.0,8.02623499,141.89,0.328,28
Co2VAs,full,mp-1216438,VCo3AsO8,-1.7196266548076902,-7.471348850384614,0.0,3.8092611,,,28
Co2VAs,full,mp-1208112,V3Co10AsO20,-1.6507065636029414,-7.600744281029413,1.5644,2.80564789,,,28
Co2VAs,full,mp-1066006,VFeCoAs,-0.09063114187500076,-7.429997775,0.0,7.99690028,,,28
Co2VP,full,mp-757057,VCo3(PO4)4,-2.1139013386904764,-7.588162584166667,0.0,2.05654987,,,28
Co2VP,full,mp-766565,Li12VCo3P4(CO7)4,-2.3193618543956047,-7.1391920646153855,0.7799000000000005,3.56030595,,,28
Co2VP,full,mp-1101319,VCo(PO4)2,-2.335889557440475,-7.8914211925,9.999999999998899e-05,1.99808767,,,28
Co2VPb,full,mp-1203643,V2Co2PbO8,-1.9379629234615385,-7.766070802692307,2.2022999999999997,2.28109219,,,27
Co2VPb,full,mp-1198906,V2Co3TePb3O14,-1.8092859715942027,-7.164981689782609,2.2327000000000004,3.06712977,,,27
Co2MnAl,full,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,28
Co2MnAl,full,mp-13079,Mn2AlCo,-0.2726304239655173,-7.5733862075,0.0,6.75159189,158.934,0.234,28
Co2MnAl,full,mp-3623,MnAlCo2,-0.35664687448275867,-7.150253015,0.0,6.61087155,188.169,0.269,28
Co2MnSi,full,mp-961696,MnCoSi,-0.177972692643678,-7.418222706666666,0.0,6.76714626,181.264,0.324,29
Co2MnSi,full,mp-10365,MnCoSi,-0.02012916764367863,-7.260379181666667,0.0,8.52057738,,,29
Co2MnSi,full,mp-13082,Mn2CoSi,-0.3452583739655175,-8.0659497075,0.0,8.12336178,220.339,0.306,29
Co2MnGe,full,mp-1222096,Mn2GaCo4Ge,-0.24967310854525948,-7.06327577625,0.0,6.31030204,,,29
Co2MnGe,full,mp-1222109,Mn2Co2SiGe,-0.31841297014367836,-7.424947955,0.0,6.86103364,,,29
Co2MnGe,full,mp-22289,Mn2CoGe,-0.15014941521551783,-7.670268205,0.0,7.58112019,176.138,0.331,29
Co2MnGa,full,mp-1222096,Mn2GaCo4Ge,-0.24967310854525948,-7.06327577625,0.0,6.31030204,,,28
Co2MnGa,full,mp-1190398,MnVGaCo,-0.3008021957327589,-7.402660721875,0.0,6.17859307,,,28
Co2MnGa,full,mp-21171,MnGaCo2,-0.23019723135775827,-6.84443342,0.0,5.49199171,186.181,0.3,28
Co2MnSn,full,mp-1221649,MnCoNiSn,-0.10784307073275912,-6.6291282075,0.0,8.32156153,,,29
Co2MnSn,full,mp-1221622,MnCoSnRh,-0.2502795532327582,-7.1676074875,0.0,7.8756234,,,29
Co2MnSn,full,mp-20840,MnCo2Sn,-0.1082658557327596,-6.967871002500001,0.0,7.81922918,166.928,0.289,29
Co2MnIn,full,mp-22276,Mn2InCo,0.21448128936781607,-6.8396739725,0.0,6.56020587,135.295,0.377,28
Co2MnSb,full,mp-570203,MnCoSb,-0.1727582972270104,-6.9809027145833324,0.0,7.39332766,,,30
Co2MnSb,full,mp-5396,MnCo2Sb,-0.13221665698275942,-7.021679150000001,0.0,8.58671314,174.535,0.309,30
Co2MnSb,full,mp-13085,Mn2CoSb,-0.0020621439655172935,-7.39867428,0.0,8.64739393,171.446,0.31,30
Co2MnAs,full,mp-1102618,MnCoAs,-0.266606341810346,-7.2551245233333335,0.0,7.03387142,,,30
Co2MnAs,full,mp-1017515,Mn2CoAs,-0.07158170834051791,-7.6034741675,0.0,7.75469494,199.678,0.33,30
Co2MnAs,full,mp-1221723,Mn3CoAs2,-0.15235353479885086,-7.4789714783333325,0.0,6.04771871,,,30
Co2MnP,full,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,30
Co2MnP,full,mp-1221741,Mn3CoP4,-0.6033875540455655,-7.63855714125,0.0,9.08539414,,,30
Co2MnP,full,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,30
Co2MnB,full,mp-1221661,MnCoB,-0.29794441236590075,-7.956219006666667,0.0,7.06390029,,,28
Co2MnB,full,mp-1221680,MnCoB2,-0.3869488265660923,-7.800502715,0.0,7.69338237,,,28
Co2MnB,full,mp-1221855,MnCo5(BO5)2,-1.6699585275702422,-7.653876286388889,0.8859999999999997,3.10982363,,,28
Co2ScAl,full,mp-862602,ScAlCo2,-0.42680000125000106,-11.5765619875,0.0,6.25136976,146.391,0.235,24
Co2ScAl,full,mp-1219393,ScAlCo,-0.4295803941666681,-10.8845193325,0.0,5.89193236,,,24
Co2ScAl,full,mp-1209089,Sc2(Al3Co)3,-0.5512272074999994,-9.3432667125,0.0,6.96841381,,,24
Co2ScSi,full,mp-1024998,ScCoSi,-0.0729801099999996,-6.370048061666666,0.0,6.01697633,,,25
Co2ScSi,full,mp-1103034,ScCoSi,-0.8110229633333313,-7.108090914999998,0.0,6.64202439,,,25
Co2ScSi,full,mp-4131,Sc(CoSi)2,-0.7528688470000006,-7.042856568,0.0,7.1932128,154.927,0.254,25
Co2ScGe,full,mp-21739,ScCoGe2,-0.5813986981249997,-6.259384081875001,0.0,5.43142165,,,25
Co2ScGe,full,mp-1095261,ScCoGe,-0.7207889316666597,-6.750426824999994,0.0,6.03636582,,,25
Co2ScGe,full,mp-1208943,ScCo2Ge,-0.4587111899999998,-6.76429379,0.0,6.86715084,,,25
Co2ScGa,full,mp-1025242,ScGa5Co,-0.4435333878571421,-12.135904564285713,0.0,4.5646209,93.026,0.268,24
Co2ScGa,full,mp-1219338,ScGa4Fe3Co8,-0.2614037178124997,-6.569044379375,0.0,5.53618686,,,24
Co2ScGa,full,mp-1219518,Sc(GaCo)6,-0.050394056051286586,-12.316588658743594,0.0,4.78696096,,,24
Co2ScSn,full,mp-1219300,ScCoNiSn,-0.4417676650000004,-6.255666255,0.0,7.94928634,,,25
Co2ScSn,full,mp-3791,ScCo2Sn,-0.39714551499999917,-6.5493641149999995,0.0,7.68608725,137.52,0.268,25
Co2ScSn,full,mp-1102101,ScCoSn,-0.4712480008333344,-6.296400560833335,0.0,6.92306151,,,25
Co2ScIn,full,mp-1097281,ScInCo2,2.273041587083334,-3.566577485,0.0,-2.46094072,,,24
Co2ScIn,full,mp-1190710,Sc5(In2Co)2,-0.4425827374242414,-5.62129855,0.0,6.29588868,,,24
Co2ScIn,full,mp-1209292,Sc6InCo2,-0.3221450168518511,-6.435569662777777,0.0,4.78972332,,,24
Co2ScSb,full,mp-1219380,Sc4Co3Sb4,-0.7143345127272714,-17.81632594272727,0.0,6.91971083,,,26
Co2ScP,full,mp-1188768,Sr2ScCoPO3,-2.510021524017856,-7.15039736125,0.0,4.61227788,,,26
Co2ScP,full,mp-1195823,ScCo5P3,-0.8384564382142862,-7.310231247222223,0.0,8.06743817,,,26
Co2ScP,full,mp-1103160,ScCoP,-1.1347138523809523,-7.428500302500001,0.0,7.27456044,,,26
Co2TaAl,full,mp-3340,TaAlCo2,-0.4645458418333348,-7.934380045000001,0.0,6.98593221,203.111,0.283,26
Co2TaAl,full,mp-1218035,Ta3AlCo8,-0.2146219526666672,-8.249096304166667,0.0,6.24011683,,,26
Co2TaAl,full,mp-510486,Ta3Al2CoC,-0.5669997942142848,-9.060430722857143,0.0,7.18506157,,,26
Co2TaSi,full,mp-1218046,TaCo4Si,-0.0903358287222235,-7.7279879041666675,0.0,6.99226758,,,27
Co2TaSi,full,mp-1102650,TaCoSi,-0.6879179557777775,-8.829805386666665,0.0,7.80598584,,,27
Co2TaSi,full,mp-1217775,Ta2Co3Si,-0.47007285244444336,-8.896643398333332,0.0,7.06216099,,,27
Co2TaGe,full,mp-1095502,TaCoGe,-0.4111118591111129,-8.285569231666669,0.0,7.25906276,,,27
Co2TaGe,full,mp-1217780,Ta2Co3Ge,-0.32224496161111205,-8.615100478333334,0.0,6.81681488,,,27
Co2TaGe,full,mp-672652,Ta6Co16Ge7,-0.30024995927586207,-7.807057813103448,0.0,7.12471493,,,27
Co2TaGa,full,mp-30555,TaGaCo2,-0.3452401712083333,-7.6357044225,0.0,5.81837841,195.874,0.3,26
Co2TaGa,full,mp-1218121,Ta2GaCo3,-0.2681963120277781,-8.295229856666667,0.0,5.93604417,,,26
Co2NbAl,full,mp-5149,NbAlCo2,-0.41626061250000035,-7.44468919,0.0,6.66127638,195.157,0.292,26
Co2NbAl,full,mp-1220480,NbAlCo4,-0.18297239500000018,-7.24639702,0.0,6.329074,,,26
Co2NbAl,full,mp-1220492,NbAlCo,-0.36766395750000075,-7.3610964875,0.0,6.48878937,,,26
Co2NbGa,full,mp-4364,NbGaCo2,-0.31061607437499994,-7.1596747,0.0,5.75555877,193.763,0.314,26
Co2NbGa,full,mp-1220716,Nb2GaCo3,-0.2363876587499997,-7.674880369166666,0.0,5.55085024,,,26
Co2NbSn,full,mp-1094088,NbCoSn,-0.3132500083333329,-7.394681213333333,0.9703999999999997,6.57654431,,,27
Co2NbSn,full,mp-4583,NbCo2Sn,-0.1097094162500003,-7.204137,0.0,8.19232465,189.708,-1.702,27
Co2NbSn,full,mp-1220370,NbCo2Sn,-0.026997243750000344,-7.1214248275,0.0,7.58594857,,,27
Co2NbIn,full,mp-1097412,NbInCo2,2.759945200833334,-4.021882854999999,0.2351000000000001,-2.77967713,,,26
Co2ZrAl,full,mp-1215357,ZrAlCo,-0.4731297233333329,-6.948694116666666,0.0,5.85663171,,,25
Co2ZrAl,full,mp-1215333,ZrAlCo4,-0.31329961500000064,-7.117790171666667,0.0,6.19486078,,,25
Co2ZrAl,full,mp-3909,ZrAlCo2,-0.5084106925,-7.1484381675,0.0,6.03449555,162.789,0.291,25
Co2ZrSi,full,mp-1102565,ZrCoSi,-0.8260696283333324,-7.861548088333333,0.0,6.49591581,,,26
Co2ZrSi,full,mp-569344,Zr(CoSi)2,-0.770343643999999,-7.503377669999999,0.0,7.53616705,150.78,0.208,26
Co2ZrSi,full,mp-1198615,ZrCo5Si3,-0.5896362446296293,-7.310829391296296,0.0,7.28261363,,,26
Co2ZrGe,full,mp-1103148,ZrCoGe,-0.6964596924999995,-17.315126564166665,0.0,6.07650938,,,26
Co2ZrGe,full,mp-10359,Zr(CoGe)6,-0.20570242576923192,-14.466244284615385,0.0,7.4571611,,,26
Co2ZrGe,full,mp-18135,Zr4Co7Ge6,-0.5445907052941166,-16.24286429411765,0.0,6.66635117,,,26
Co2ZrGa,full,mp-1215780,Zr(GaCo)6,-0.08848027500000036,-5.435924666153847,0.0,5.20125117,,,25
Co2ZrGa,full,mp-1079246,ZrGaCo,-0.5451700458333337,-6.781574503333333,0.0,4.88855472,,,25
Co2ZrGa,full,mp-1216010,ZrGa6Fe5Co,-0.05269750576923116,-5.914220546923077,0.0,5.18447746,,,25
Co2ZrSn,full,mp-30563,ZrCoSn,-0.4666065672222225,-7.030169635555556,0.0,7.48199632,140.779,0.294,26
Co2ZrSn,full,mp-22503,ZrCo2Sn,-0.3821829837499999,-7.088209465,0.0,7.33126801,153.951,0.29,26
Co2ZrSn,full,mp-1215719,Zr2CoCuSn2,-0.45767737000000014,-6.515538763333333,0.0,7.20958868,,,26
Fe2ScAl,full,mp-1219358,ScAlFe,-0.3944915924999961,-6.577180307499996,0.0,5.73226023,,,22
Fe2ScAl,full,mp-3701,Sc(Al2Fe)4,-0.4255243634615384,-5.823767485384615,0.0,7.34023736,128.938,0.228,22
Fe2ScAl,full,mp-1219472,Sc(AlFe)6,-0.3993021119230764,-6.524382984615385,0.0,6.77693608,,,22
Fe2ScSi,full,mp-766133,Li6ScFe5(SiO3)12,-2.8495260910833338,-7.9082164698333335,2.414,4.95034069,,,23
Fe2ScSi,full,mp-1199097,ScFeSi2,-0.6424855629166663,-7.055767156666666,0.0,7.75901466,,,23
Fe2ScSi,full,mp-22701,ScFeSi,-0.6585331758333327,-7.401135957499999,0.0,6.42500677,126.32,0.293,23
Fe2ScGe,full,mp-9549,ScFeGe,-0.5547302744444443,-7.029902997777778,0.0,5.87106871,98.654,0.33,23
Fe2ScGe,full,mp-1201682,ScFeGe2,-0.5353488216666685,-6.547485327916668,0.0,5.40412917,,,23
Fe2ScGe,full,mp-19739,Sc(FeGe)6,-0.2784035065384606,-6.808462236923077,0.0,7.32371106,,,23
Fe2ScGa,full,mp-1219338,ScGa4Fe3Co8,-0.2614037178124997,-6.569044379375,0.0,5.53618686,,,22
Fe2ScGa,full,mp-11438,Sc(GaFe)6,-0.32002052615384546,-6.113956872307692,0.0,4.97920926,,,22
Fe2ScGa,full,mp-1025241,ScGa5Fe,-0.3830595660714278,-4.6606267699999995,0.0,4.23741722,90.193,0.249,22
Fe2ScSn,full,mp-1103938,Sc(FeSn)6,-0.09879741730769026,-6.345722609230768,0.0,8.5629727,,,23
Fe2ScAs,full,mp-862301,Ba2ScFeAsO3,-2.441112506562499,-7.2120317434375,0.0,3.87493471,,,24
Fe2ScAs,full,mp-1105960,Sr2ScFeAsO3,-2.4690167587499996,-7.183299283125,0.0,3.82724569,,,24
Fe2ScAs,full,mp-1103895,Sr3Sc2Fe2As2O5,-2.2883336323214283,-7.2014642449999995,0.0,4.05586279,,,24
Fe2ScSb,full,mp-11201,Sc6FeSb2,-0.6234408488888895,-6.703756217777778,0.0,5.57417003,71.045,0.236,24
Fe2ScP,full,mp-510133,Sc(Fe2P)2,-0.7035048541836731,-7.995433567857143,0.0,7.58901529,,,24
Fe2ScP,full,mp-1189114,Sr2ScFePO3,-2.475401875267856,-7.28285327375,0.0,4.05015305,,,24
Fe2ScP,full,mp-1219445,Sc4TaFe19P12,-0.771155853973544,-8.079847222222222,0.0,7.99602404,,,24
Fe2TiAl,full,mp-1217171,TiAlFe,-0.36800526027777875,-7.0717016125,0.0,6.83724032,,,23
Fe2TiAl,full,mp-31187,TiAlFe2,-0.45416650083333376,-7.5994440675,0.0,6.9459049,184.183,0.299,23
Fe2TiAl,full,mp-1217020,TiAlFe2,-0.39727998333333314,-7.54255755,0.0,7.0453546,,,23
Fe2TiGa,full,mp-636320,TiGaFe2,-0.3604702627083327,-7.3263778775,0.0,6.15493887,190.307,0.272,23
Fe2TiGa,full,mp-998964,TiGaFeCo,-0.4717893527083339,-7.103545845,0.0,6.3154062,192.595,0.255,23
Fe2TiGa,full,mp-999059,Ti2GaFe,-0.23803798604166726,-7.0603133025,0.0,6.3018882,,,23
Fe2TiIn,full,mp-998965,TiInFe2,-0.03775591749999929,-6.9364329625,0.0,7.59514359,246.765,0.275,23
Fe2TiIn,full,mp-1018070,Ti2InFe,0.039998431666665724,-6.715046315,0.0,7.60193063,,,23
Fe2TiIn,full,mp-1217450,Ti2In3FeO10,-2.4906286079166673,-7.6194513390625005,1.5594999999999999,4.23262436,,,23
Fe2TiSi,full,mp-21662,TiFeSi2,-0.6451685506250003,-7.449205872291667,0.0,8.80876096,180.482,-0.966,24
Fe2TiSi,full,mp-866141,TiFe2Si,-0.6748571133333341,-8.24007023,0.4015999999999984,8.38954649,230.374,0.238,24
Fe2TiSi,full,mp-1202235,BaTiFe2(SiO5)2,-2.7682091780208324,-8.213695594375,0.0,2.18394626,,,24
Fe2TiGe,full,mp-866375,TiFe2Ge,-0.4796407220833334,-7.844281295,0.1708999999999996,7.16593483,210.464,0.248,24
Fe2TiGe,full,mp-1208403,TiFeGe,-0.541334449444444,-7.53751481,0.0,6.04784269,,,24
Fe2TiGe,full,mp-1018012,TiFeCoGe,-0.46164263208333356,-7.4921320825,0.0,7.8080298,197.425,0.336,24
Fe2TiSn,full,mp-19963,TiFe2Sn,-0.2695724920833342,-7.480849065000001,0.04870000000000019,8.82910951,183.277,0.253,24
Fe2TiSn,full,mp-22589,TiFeSn,0.4075125338888898,-6.384182493333333,0.0,5.41437945,73.93,0.529,24
Fe2TiSn,full,mp-1101366,Ti3Fe2Sn(PO4)6,-2.716767801190476,-8.160747268333333,0.07749999999999968,4.38323043,,,24
Fe2TiP,full,mp-1101312,TiCr2Fe3(PO4)6,-2.502818591699736,-8.168341399444445,0.0,2.67367452,,,25
Fe2TiP,full,mp-775272,TiFe3(PO4)6,-2.2980111647408954,-7.728973698235294,0.0,-0.50752441,,,25
Fe2TiP,full,mp-694979,Na2TiFe(PO4)3,-2.715343641316869,-7.700740485,2.3154000000000003,1.1967684,,,25
Fe2TiAs,full,mp-998974,TiFeCoAs,-0.36153024520833377,-7.403793365,0.0,8.13994071,187.342,0.371,25
Fe2TiAs,full,mp-999002,TiFe2As,-0.3295779777083334,-7.70599222,0.0,8.34327144,207.251,0.165,25
Fe2TiAs,full,mp-1095148,TiFeAs,-0.6694037936111132,-7.6812823800000025,0.0,7.49497804,,,25
Fe2TiSb,full,mp-998970,TiFe2Sb,-0.29650233083333344,-7.53763625,0.0,9.19493491,187.429,0.429,25
Fe2TiSb,full,mp-778503,Ti3Fe2Sb(PO4)6,-2.701930821051586,-8.14922777111111,0.028900000000000148,4.02785,,,25
Fe2TiSb,full,mp-998973,TiFeCoSb,-0.3517762133333333,-7.25875901,0.0,8.91973031,170.979,0.323,25
Fe2VAl,full,mp-1228827,AlV2Fe,-0.13389215249999964,-7.7297444475,0.0,6.59501668,,,24
Fe2VAl,full,mp-1008530,AlVFeCo,-0.3942140649999999,-7.5024440225,0.0,7.29932501,204.053,0.321,24
Fe2VAl,full,mp-1228804,AlVFe2,-0.13865449499999905,-7.581035575,0.0,6.64874373,,,24
Fe2VGa,full,mp-21883,VGaFe2,-0.29842107687499997,-7.561432205,0.0,6.4687618,222.851,0.267,24
